,OSEBuildingID,BuildingType,PrimaryPropertyType,TaxParcelIdentificationNumber,Neighborhood,Latitude,Longitude,NumberofBuildings,NumberofFloors,PropertyGFATotal,ListOfAllPropertyUseTypes,LargestPropertyUseType,SecondLargestPropertyUseType,ThirdLargestPropertyUseType,ENERGYSTARScore,SourceEUI(kBtu/sf),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),ComplianceStatus,GHGEmissionsIntensity,BuildingAge,most_use_steam,most_use_natural,most_use_electric,use_stream,use_electricity,use_natural,percent_steam,percent_natural,percent_electricity,LargestPropertyUseTypeGFA_rate,SecondLargestPropertyUseTypeGFA_rate,ThirdLargestPropertyUseTypeGFA_rate,PropertyGFABuilding(s)_rate,PropertyGFAParking_rate,GFAPerBuilding,GFAPerFloor,NumberOfAllUseTypes,TotalGHGEmissionsLog,SiteEnergyUse(kBtu)Log,Age_cat
1279,25001,NonResidential,Storage,3658700540,NORTHEAST,47.67923,-122.31715,1.0,3,22522,Self-Storage Facility,Self-Storage Facility,no information,no information,,38.90000153,0.0,136609.0,424865.0,Compliant,1.04,69,0,1,0,0,1,1,0.0,75.66957686375504,24.330423136244956,100.0,0.0,0.0,100.0,0.0,22522.0,7507.333,21,1.3895204658463773,5.749330327128211,"(60, 70]"
1280,25002,NonResidential,Storage,3658700555,NORTHEAST,47.67905,-122.31697,1.0,4,38959,Self-Storage Facility,Self-Storage Facility,no information,no information,,52.59999847,0.0,525913.0,379837.0,Compliant,0.61,20,0,0,1,0,1,1,0.0,41.93618548164505,58.06381451835495,100.0,0.0,0.0,100.0,0.0,38959.0,9739.75,21,1.3951515915045425,5.95700900199938,"(10, 20]"
1281,25025,NonResidential,Storage,3683900005,GREATER DUWAMISH,47.5867,-122.30519,1.0,2,25955,"Non-Refrigerated Warehouse, Office, Other - Services",Non-Refrigerated Warehouse,Other - Services,Office,,147.3999939,0.0,1218112.0,0.0,Compliant,0.33,88,0,0,1,0,1,0,0.0,0.0,100.0,54.52,33.69,11.79,100.0,0.0,25955.0,12977.5,52,0.9772662124272927,6.085687578116327,"(80, 90]"
1282,25069,Campus,Education,5392100055,EAST,47.60776,-122.32481,1.0,4,46100,"K-12 School, Parking",K-12 School,Parking,no information,75.0,101.1999969,548294.6875,1097533.0,531237.0,Compliant,1.7,93,0,0,1,1,1,1,25.185043450850607,24.401525735555342,50.41343081359405,100.0,0.0,0.0,100.0,0.0,46100.0,11525.0,20,1.8986703429655298,6.337871545454041,"(90, 100]"
1283,25115,NonResidential,Worship Facility,8911000155,NORTHWEST,47.70901,-122.35498,1.0,2,21936,Worship Facility,Worship Facility,no information,no information,96.0,36.5,0.0,77010.0,531746.0,Compliant,1.31,65,0,1,0,0,1,1,0.0,87.34961133853301,12.650388661466991,100.0,0.0,0.0,100.0,0.0,21936.0,10968.0,16,1.4739246934161574,5.784443522251973,"(60, 70]"
1284,25124,NonResidential,Other,8822900840,NORTH,47.7162,-122.2956,1.0,1,25406,"Personal Services (Health/Beauty, Dry Cleaning, etc)","Personal Services (Health/Beauty, Dry Cleaning, etc)",no information,no information,,257.3999939,0.0,1901857.0,540363.0,Compliant,1.65,56,0,0,1,0,1,1,0.0,22.12589365413435,77.87410634586564,100.0,0.0,0.0,100.0,0.0,25406.0,25406.0,52,1.6330642726914992,6.387784961303265,"(50, 60]"
1285,25148,NonResidential,Office,3929900010,SOUTHEAST,47.56029,-122.2858,1.0,2,23250,Office,Office,no information,no information,55.0,129.0,0.0,904236.0,0.0,Compliant,0.27,49,0,0,1,0,1,0,0.0,0.0,100.0,94.68,0.0,0.0,100.0,0.0,23250.0,11625.0,6,0.8633228601204559,5.956282273730203,"(40, 50]"
1286,25163,NonResidential,Storage,3957900098,GREATER DUWAMISH,47.55966,-122.33146,1.0,1,30000,"Non-Refrigerated Warehouse, Parking",Non-Refrigerated Warehouse,Parking,no information,32.0,139.6999969,0.0,600754.0,2194083.0,Compliant,4.02,56,0,1,0,0,1,1,0.0,78.50486450551499,21.49513549448501,100.0,0.0,0.0,100.0,0.0,30000.0,30000.0,35,2.0853619436861295,6.446356639505062,"(50, 60]"
1287,25165,Nonresidential COS,Storage,3958900065,GREATER DUWAMISH,47.56522,-122.32205,1.0,1,45036,"Non-Refrigerated Warehouse, Office, Repair Services (Vehicle, Shoe, Locksmith, etc)",Non-Refrigerated Warehouse,"Repair Services (Vehicle, Shoe, Locksmith, etc)",Office,,94.09999847,0.0,988941.0,802757.0,Compliant,1.1,54,0,0,1,0,1,1,0.0,44.804258306924496,55.195741693075504,46.87,31.25,15.0,100.0,0.0,45036.0,45036.0,83,1.7035492982382305,6.253264990699538,"(50, 60]"
1288,25217,SPS-District K-12,Education,6318000005,SOUTHWEST,47.57269,-122.39673,1.0,1,51410,K-12 School,K-12 School,no information,no information,87.0,75.30000305,0.0,862071.0,1106836.0,Error - Correct Default Data,1.26,54,0,1,0,0,1,1,0.0,56.215758286196355,43.784241713803645,100.0,0.0,0.0,100.0,0.0,51410.0,51410.0,11,1.8181598863971853,6.294225478734811,"(50, 60]"
1289,25222,NonResidential,Mixed Use,6364000000,DOWNTOWN,47.61376,-122.33445,1.0,39,1074552,"Hotel, Multifamily Housing, Parking",Multifamily Housing,Hotel,Parking,65.0,115.4000015,0.0,20663978.0,5752789.0,Compliant,0.42,7,0,0,1,0,1,1,0.0,21.777036531381754,78.22296346861825,28.99,28.2,13.16,89.57,10.43,1074552.0,27552.615,35,2.653781549143226,7.421879731424441,"(0, 10]"
1290,25250,NonResidential,Education,8900000555,MAGNOLIA / QUEEN ANNE,47.65019,-122.36173,1.0,2,122679,"College/University, Restaurant",College/University,Restaurant,no information,,290.7000122,0.0,6103316.0,10274835.0,Compliant,4.8,57,0,1,0,0,1,1,0.0,62.735012029135646,37.264987970864354,82.36,1.63,0.0,100.0,0.0,122679.0,61339.5,30,2.7702995911963613,7.214264923850772,"(50, 60]"
1291,25251,Campus,Education,8900000555,MAGNOLIA / QUEEN ANNE,47.65019,-122.36173,14.0,2,537000,College/University,College/University,no information,no information,,266.7999878,0.0,22619097.0,67990538.0,Compliant,7.02,71,0,1,0,0,1,1,0.0,75.03676402625393,24.96323597374606,99.41,0.0,0.0,100.0,0.0,38357.143,268500.0,18,3.576302181297925,7.957174409711459,"(70, 80]"
1292,25268,NonResidential,Office,8902500361,NORTH,47.70868,-122.30089,1.0,4,23022,Office,Office,no information,no information,78.0,125.4000015,0.0,865244.0,161987.0,Compliant,0.64,36,0,0,1,0,1,1,0.0,15.769286557746018,84.23071344225399,100.0,0.0,0.0,100.0,0.0,23022.0,5755.5,6,1.1942367487238292,6.01166848708949,"(30, 40]"
1293,25275,NonResidential,Storage,3958900601,GREATER DUWAMISH,47.56173,-122.32885,1.0,1,27263,"Office, Other, Refrigerated Warehouse",Refrigerated Warehouse,Other,Office,,285.2000122,0.0,2470642.0,0.0,Compliant,0.63,49,0,0,1,0,1,0,0.0,0.0,100.0,80.7,9.9,9.17,100.0,0.0,27263.0,27263.0,37,1.2605483726369795,6.392809995773946,"(40, 50]"
1294,25276,NonResidential,Storage,3958900645,GREATER DUWAMISH,47.56318,-122.32889,1.0,1,31569,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,no information,no information,12.0,148.5,0.0,804992.0,2259047.0,Compliant,3.98,54,0,1,0,0,1,1,0.0,73.72774954887976,26.272250451120236,104.53,0.0,0.0,100.0,0.0,31569.0,31569.0,26,2.1023993998649826,6.486294501433893,"(50, 60]"
1295,25277,NonResidential,Storage,3958900650,GREATER DUWAMISH,47.56362,-122.32876,1.0,1,22509,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,no information,no information,57.0,24.79999924,0.0,177813.0,0.0,Compliant,0.06,60,0,0,1,0,1,0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,22509.0,22509.0,26,0.35024801833416286,5.249965455650333,"(50, 60]"
1296,25278,NonResidential,Storage,3958900786,GREATER DUWAMISH,47.56424,-122.32902,1.0,1,39984,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,Office,no information,75.0,51.0,0.0,437302.0,635854.0,Compliant,0.92,60,0,1,0,0,1,1,0.0,59.2508451706928,40.7491548293072,77.99,22.01,0.0,100.0,0.0,39984.0,39984.0,34,1.5777215245090208,6.030663414493823,"(50, 60]"
1297,25317,SPS-District K-12,Education,6852700355,EAST,47.62442,-122.31838,1.0,2,73769,K-12 School,K-12 School,no information,no information,92.0,61.5,0.0,886515.0,1669616.0,Error - Correct Default Data,1.29,91,0,1,0,0,1,1,0.0,65.31809206961616,34.68190793038385,100.0,0.0,0.0,100.0,0.0,73769.0,36884.5,11,1.9815921172140813,6.407583277260772,"(90, 100]"
1298,25325,NonResidential,Worship Facility,6852700670,EAST,47.62322037,-122.320017,1.0,1,26440,Worship Facility,Worship Facility,no information,no information,91.0,46.20000076,0.0,223375.0,496530.0,Compliant,1.06,110,0,1,0,0,1,1,0.0,68.9716004194998,31.028399580500206,100.0,0.0,0.0,100.0,0.0,26440.0,26440.0,16,1.461348433647983,5.85727590628464,"(100, 110]"
1299,25361,SPS-District K-12,Education,6392002430,NORTHEAST,47.68503,-122.28267,1.0,1,43578,K-12 School,K-12 School,no information,no information,83.0,84.90000153,0.0,1120124.0,316650.0,Error - Correct Default Data,0.57,55,0,0,1,0,1,1,0.0,22.03895671831478,77.96104328168522,104.11,0.0,0.0,100.0,0.0,43578.0,43578.0,11,1.408748606184244,6.157388724846431,"(50, 60]"
1300,25364,NonResidential,Storage,7133800125,GREATER DUWAMISH,47.59291,-122.31042,1.0,2,28800,Self-Storage Facility,Self-Storage Facility,no information,no information,,91.0,0.0,678658.0,465168.0,Compliant,1.02,60,0,0,1,0,1,1,0.0,40.66772393703238,59.33227606296762,100.0,0.0,0.0,100.0,0.0,28800.0,14400.0,21,1.4834446480985353,6.058360581142447,"(50, 60]"
1301,25371,NonResidential,Education,9103000660,CENTRAL,47.61791,-122.28594,4.0,2,28500,K-12 School,K-12 School,no information,no information,92.0,87.5,0.0,717507.0,445054.0,Compliant,1.0,7,0,0,1,0,1,1,0.0,38.28220626702599,61.71779373297401,109.12,0.0,0.0,100.0,0.0,7125.0,14250.0,11,1.4718781993072905,6.065416170012557,"(0, 10]"
1302,25451,NonResidential,Hospitality,4088803010,LAKE UNION,47.62902,-122.33173,1.0,2,26519,"Office, Restaurant",Restaurant,Office,no information,,318.2000122,0.0,2170550.0,1546514.0,Compliant,3.67,38,0,0,1,0,1,1,0.0,41.605794250516,58.394205749484,51.25,48.75,0.0,100.0,0.0,26519.0,13259.5,18,1.992420956052024,6.570200155632853,"(30, 40]"
1303,25452,NonResidential,Mixed Use,4088803045,LAKE UNION,47.62774,-122.33384,1.0,2,34639,"Other, Parking, Restaurant",Restaurant,Other,Parking,,700.2999878,0.0,6642344.0,8838336.0,Compliant,14.89,28,0,1,0,0,1,1,0.0,57.09268585100913,42.90731414899087,67.48,56.75,44.46,55.54,44.46,34639.0,17319.5,26,2.7132468666217093,7.189790089571181,"(20, 30]"
1304,25457,NonResidential,Other,4088803510,MAGNOLIA / QUEEN ANNE,47.62643,-122.33946,1.0,2,26300,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,no information,no information,,263.5,0.0,1537923.0,1999918.0,Compliant,4.45,95,0,1,0,0,1,1,0.0,56.52933526407772,43.47066473592228,100.0,0.0,0.0,100.0,0.0,26300.0,13150.0,37,2.0716611234417877,6.548738494796585,"(90, 100]"
1305,25461,NonResidential,Hospitality,4088803835,LAKE UNION,47.63734,-122.33988,1.0,2,34072,Restaurant,Restaurant,no information,no information,,366.3999939,0.0,2664187.0,3920779.0,Compliant,6.66,54,0,1,0,0,1,1,0.0,59.54137044898941,40.45862955101059,100.0,0.0,0.0,100.0,0.0,34072.0,17036.0,10,2.3575727840516776,6.81855363584974,"(50, 60]"
1306,25462,NonResidential,Office,4088803945,LAKE UNION,47.63614,-122.33982,1.0,3,23355,Office,Office,no information,no information,77.0,120.4000015,0.0,840549.0,0.0,Compliant,0.25,67,0,0,1,0,1,0,0.0,0.0,100.0,93.83,0.0,0.0,100.0,0.0,23355.0,7785.0,6,0.8363241157067517,5.9245637462453775,"(60, 70]"
1307,25464,NonResidential,Office,4088803975,MAGNOLIA / QUEEN ANNE,47.63575,-122.33895,1.0,4,30840,"Office, Restaurant",Office,Restaurant,no information,30.0,251.6000061,0.0,1884294.0,1658414.0,Compliant,3.28,51,0,0,1,0,1,1,0.0,46.81204321665799,53.18795678334201,94.86,3.83,0.0,100.0,0.0,30840.0,7710.0,18,2.00949338828754,6.549335541912777,"(50, 60]"
1308,25471,NonResidential,Other,7169200020,NORTHEAST,47.67642,-122.3035,1.0,1,20332,Other,Other,no information,no information,,42.29999924,0.0,213927.0,178757.0,Compliant,0.54,70,0,0,1,0,1,1,0.0,45.52184453657394,54.47815546342606,100.0,0.0,0.0,100.0,0.0,20332.0,20332.0,5,1.0788191830988487,5.594043966552029,"(60, 70]"
1309,25513,NonResidential,Worship Facility,9184700280,CENTRAL,47.61118,-122.288,1.0,1,21850,Worship Facility,Worship Facility,no information,no information,100.0,23.10000038,0.0,82056.0,235738.0,Compliant,0.6,116,0,1,0,0,1,1,0.0,74.17949992762607,25.820500072373928,100.0,0.0,0.0,100.0,0.0,21850.0,21850.0,16,1.1489109931093564,5.502147615234544,
1310,25522,NonResidential,Mixed Use,9191201460,NORTHEAST,47.66827,-122.29978,1.0,4,32282,"Multifamily Housing, Office, Other, Parking",Multifamily Housing,Parking,Other,,128.1000061,0.0,851657.0,540057.0,Compliant,1.07,19,0,0,1,0,1,1,0.0,38.80517117741145,61.19482882258855,39.03,21.64,20.37,78.36,21.64,32282.0,8070.5,43,1.5516939151272247,6.143550386133703,"(10, 20]"
1311,25528,NonResidential,Office,9195900000,DOWNTOWN,47.60449,-122.33803,1.0,13,307557,"Multifamily Housing, Office, Parking, Retail Store",Office,Parking,Multifamily Housing,,128.0,0.0,9512827.0,0.0,Compliant,0.22,33,0,0,1,0,1,0,0.0,0.0,100.0,52.81,27.01,17.9,72.99,27.01,307557.0,23658.231,50,1.8281441073037863,6.978309735712208,"(30, 40]"
1312,25537,NonResidential,Storage,5244800055,MAGNOLIA / QUEEN ANNE,47.64633,-122.3508,1.0,2,28309,Self-Storage Facility,Self-Storage Facility,no information,no information,,33.59999847,0.0,238481.0,191828.0,Compliant,0.42,98,0,0,1,0,1,1,0.0,44.579128021956315,55.420871978043685,100.0,0.0,0.0,100.0,0.0,28309.0,14154.5,21,1.1089031276673134,5.633781344227812,"(90, 100]"
1313,25540,NonResidential,Hospitality,5247800005,DOWNTOWN,47.60154,-122.3352,1.0,4,45500,Hotel,Hotel,no information,no information,77.0,116.9000015,941139.6875,1069553.0,788902.0,Compliant,2.68,102,0,0,1,1,1,1,33.61699790695149,28.179150486404115,38.2038516066444,100.0,0.0,0.0,100.0,0.0,45500.0,11375.0,5,2.089905111439398,6.447095364331601,"(100, 110]"
1314,25541,NonResidential,Office,5247800035,DOWNTOWN,47.60106,-122.33458,1.0,5,38376,"Office, Retail Store",Office,Retail Store,no information,,204.1000061,0.0,2058533.0,0.0,Compliant,0.37,116,0,0,1,0,1,0,0.0,0.0,100.0,76.24,6.28,0.0,100.0,0.0,38376.0,7675.2,20,1.1861083798132053,6.313558018093051,
1315,25543,NonResidential,Office,5247800046,DOWNTOWN,47.60149,-122.33458,1.0,4,42804,"Office, Retail Store",Office,Retail Store,no information,,105.1999969,0.0,769417.0,775085.0,Compliant,1.09,116,0,1,0,0,1,1,0.0,50.18348956492125,49.81651043507875,56.35,15.38,0.0,100.0,0.0,42804.0,10701.0,20,1.6769678142947586,6.188788685903097,
1316,25546,NonResidential,Mixed Use,5247800080,DOWNTOWN,47.6005,-122.33514,1.0,5,57600,"Financial Office, Multifamily Housing, Parking, Residence Hall/Dormitory",Residence Hall/Dormitory,Multifamily Housing,Financial Office,,277.0,0.0,3197921.0,3785814.0,Compliant,3.88,11,0,1,0,0,1,1,0.0,54.20901566282226,45.79098433717774,47.92,27.78,12.15,100.0,0.0,57600.0,11520.0,72,2.3509454313374794,6.844087875943876,"(10, 20]"
1317,25548,NonResidential,Office,5247800105,DOWNTOWN,47.60023,-122.33459,1.0,4,33300,"Office, Restaurant, Retail Store, Self-Storage Facility",Office,Restaurant,Retail Store,,108.0999985,0.0,1075503.0,211994.0,Compliant,0.56,116,0,0,1,0,1,1,0.0,16.465591764485666,83.53440823551433,80.0,8.47,7.14,100.0,0.0,33300.0,8325.0,55,1.2957869402516093,6.109746689574216,
1318,25554,NonResidential,Other,5247800140,DOWNTOWN,47.59976,-122.33514,1.0,3,22200,Other,Other,no information,no information,,15.0,0.0,64453.0,124293.0,Compliant,0.32,116,0,1,0,0,1,1,0.0,65.85199156538417,34.14800843461583,100.0,0.0,0.0,100.0,0.0,22200.0,7400.0,5,0.9057958803678685,5.275879374404631,
1319,25563,NonResidential,Storage,4088804350,MAGNOLIA / QUEEN ANNE,47.64306,-122.34219,1.0,2,29498,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,Office,no information,,372.2999878,0.0,3253683.0,515217.0,Compliant,1.7,48,0,0,1,0,1,1,0.0,13.670222080713206,86.3297779192868,66.95,31.01,0.0,100.0,0.0,29498.0,14749.0,34,1.707995746422929,6.5762147873393735,"(40, 50]"
1320,25567,NonResidential,Storage,4088804520,LAKE UNION,47.64793,-122.34358,1.0,1,23050,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,no information,no information,27.0,63.59999847,0.0,466673.0,0.0,Compliant,0.14,78,0,0,1,0,1,0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,23050.0,23050.0,26,0.6283889300503115,5.669013314714801,"(70, 80]"
1321,25568,NonResidential,Office,4088804565,LAKE UNION,47.64747,-122.34086,1.0,4,48350,Office,no information,no information,no information,45.0,226.6000061,0.0,3168131.0,0.0,Compliant,0.46,8,0,0,1,0,1,0,0.0,0.0,100.0,,0.0,0.0,100.0,0.0,48350.0,12087.5,6,1.3634239329171762,6.500803268143887,"(0, 10]"
1322,25572,NonResidential,Retail,4092300005,NORTHEAST,47.66097,-122.3192,1.0,1,46059,Retail Store,Retail Store,no information,no information,82.0,98.59999847,0.0,1374074.0,208582.0,Compliant,0.45,86,0,0,1,0,1,1,0.0,13.179237939261595,86.8207620607384,99.87,0.0,0.0,100.0,0.0,46059.0,46059.0,12,1.3356584522893016,6.199386768654747,"(80, 90]"
1323,25635,NonResidential,Healthcare,9221400445,NORTHEAST,47.67437,-122.3181,1.0,2,23595,Medical Office,Medical Office,no information,no information,72.0,107.1999969,0.0,799401.0,18009.0,Compliant,0.28,46,0,0,1,0,1,1,0.0,2.2031783315594375,97.79682166844056,100.0,0.0,0.0,100.0,0.0,23595.0,11797.5,14,0.8767949762007006,5.9124402785295755,"(40, 50]"
1324,25657,NonResidential,Office,5247800350,DOWNTOWN,47.59938,-122.33328,1.0,3,28142,Office,Office,no information,no information,96.0,64.19999695,340615.5938,414101.0,92381.0,Compliant,1.21,116,0,0,1,1,1,1,40.209722739505196,10.905591123873643,48.88468613662116,100.0,0.0,0.0,100.0,0.0,28142.0,9380.667,6,1.545059584694003,5.927934072928691,
1325,25658,NonResidential,Office,5247800355,DOWNTOWN,47.59954,-122.33327,1.0,3,28760,"Non-Refrigerated Warehouse, Office, Retail Store",Office,Retail Store,Non-Refrigerated Warehouse,,165.1999969,500752.8125,572200.0,1543021.0,Compliant,4.33,116,0,1,0,1,1,1,19.142118705746793,58.98457364622414,21.873307648029066,42.82,20.93,20.86,100.0,0.0,28760.0,9586.667,48,2.098955060438469,6.417633506256486,
1326,25659,NonResidential,Office,5247800360,DOWNTOWN,47.59979,-122.33318,1.0,4,39030,"Office, Retail Store",Office,Retail Store,no information,99.0,47.70000076,0.0,524342.0,188985.0,Compliant,0.35,114,0,0,1,0,1,1,0.0,26.493459521369584,73.50654047863041,81.99,17.13,0.0,100.0,0.0,39030.0,9757.5,20,1.1670217957902564,5.853289195452263,
1327,25661,NonResidential,Office,5247800380,DOWNTOWN,47.60071,-122.33377,1.0,3,47215,"Office, Retail Store",Office,Retail Store,no information,58.0,131.6000061,0.0,1597575.0,991813.0,Compliant,1.35,107,0,0,1,0,1,1,0.0,38.30298896882198,61.69701103117802,50.11,47.39,0.0,100.0,0.0,47215.0,15738.333,20,1.811642021453151,6.3207063517242315,"(100, 110]"
1328,25663,Nonresidential COS,Other,6003500315,EAST,47.61492,-122.31728,1.0,2,61580,"Other, Parking",Other,Parking,no information,,313.2000122,0.0,3327045.0,872398.0,Compliant,1.13,90,0,0,1,0,1,1,0.0,20.774135998512183,79.22586400148782,58.92,37.6,0.0,56.15,43.85,61580.0,30790.0,14,1.8483738838446018,6.623191794274993,"(80, 90]"
1329,25664,NonResidential,Office,6003500330,EAST,47.61459,-122.31724,1.0,3,30720,"Office, Retail Store",Office,Retail Store,no information,,107.3000031,0.0,930084.0,358585.0,Compliant,0.83,99,0,0,1,0,1,1,0.0,27.825997211075926,72.17400278892407,96.74,3.26,0.0,100.0,0.0,30720.0,10240.0,20,1.423737249982329,6.110141886845379,"(90, 100]"
1330,25666,NonResidential,Mixed Use,6003500340,EAST,47.61428,-122.31726,1.0,2,20640,"Office, Restaurant, Retail Store",Retail Store,Office,Restaurant,,60.5,0.0,412562.0,0.0,Compliant,0.14,100,0,0,1,0,1,0,0.0,0.0,100.0,47.24,44.63,11.87,100.0,0.0,20640.0,10320.0,32,0.5888317255942073,5.615490704134519,"(90, 100]"
1331,25667,NonResidential,Mixed Use,6003500345,EAST,47.61421,-122.3193,1.0,2,34914,"Office, Restaurant, Retail Store",Retail Store,Restaurant,Office,,133.1000061,0.0,1333290.0,0.0,Compliant,0.27,104,0,0,1,0,1,0,0.0,0.0,100.0,42.91,30.47,16.72,100.0,0.0,34914.0,17457.0,32,1.012415374762433,6.124924825390378,"(100, 110]"
1332,25670,NonResidential,Office,6003500395,EAST,47.61508,-122.31845,1.0,3,20897,"Non-Refrigerated Warehouse, Office, Retail Store",Office,Retail Store,Non-Refrigerated Warehouse,,148.1999969,0.0,725243.0,239681.0,Compliant,0.85,110,0,0,1,0,1,1,0.0,24.839365587341593,75.16063441265841,48.94,16.43,16.27,100.0,0.0,20897.0,6965.667,48,1.2739267801005256,5.984493474184709,"(100, 110]"
1333,25671,NonResidential,Retail,6003500420,EAST,47.61478,-122.31847,1.0,2,36940,Retail Store,Retail Store,no information,no information,100.0,28.60000038,0.0,336745.0,0.0,Compliant,0.06,100,0,0,1,0,1,0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,36940.0,18470.0,12,0.5250448070368452,5.52730296970339,"(90, 100]"
1334,25672,NonResidential,Office,6003500440,EAST,47.61435,-122.31859,1.0,3,22866,Office,Office,no information,no information,,133.1999969,0.0,877955.0,275735.0,Compliant,0.91,103,0,0,1,0,1,1,0.0,23.90026783624717,76.09973216375283,100.0,0.0,0.0,100.0,0.0,22866.0,7622.0,6,1.3376588910261422,6.062089551745752,"(100, 110]"
1335,25673,NonResidential,Retail,6003500470,EAST,47.61466,-122.31984,1.0,1,30240,"Restaurant, Retail Store",Retail Store,Restaurant,no information,78.0,107.6999969,0.0,1061362.0,203265.0,Compliant,0.6,96,0,0,1,0,1,1,0.0,16.073118793130305,83.9268812068697,106.5,2.36,0.0,100.0,0.0,30240.0,30240.0,24,1.2830749747354715,6.101962750326529,"(90, 100]"
1336,25694,NonResidential,Other,4092301550,NORTHEAST,47.65729,-122.31937,1.0,2,28586,Other,Other,no information,no information,,590.0999756,0.0,5078203.0,0.0,Compliant,1.24,54,0,0,1,0,1,0,0.0,0.0,100.0,94.53,0.0,0.0,100.0,0.0,28586.0,14293.0,5,1.561101383649056,6.705710228749549,"(50, 60]"
1337,25709,NonResidential,Hospitality,5247802370,DOWNTOWN,47.59766,-122.32394,1.0,3,28800,"Hotel, Restaurant",Hotel,Restaurant,no information,,257.7000122,0.0,1218294.0,3426052.0,Compliant,6.61,108,0,1,0,0,1,1,0.0,73.76823346064225,26.231766539357746,75.0,25.0,0.0,100.0,0.0,28800.0,9600.0,17,2.2820553706837066,6.666924660367858,"(100, 110]"
1338,25711,NonResidential,Hospitality,5247802410,DOWNTOWN,47.59697,-122.32474,1.0,3,28800,Restaurant,no information,no information,no information,,62.0,0.0,402907.0,497017.0,Compliant,1.01,103,0,1,0,0,1,1,0.0,55.228774874322724,44.771225125677276,,0.0,0.0,100.0,0.0,28800.0,9600.0,10,1.4801507252732804,5.954206407209997,"(100, 110]"
1339,25713,NonResidential,Office,5247802530,DOWNTOWN,47.59644,-122.32415,1.0,3,35202,"Bank Branch, Office",Office,Bank Branch,no information,2.0,339.5,0.0,3605755.0,0.0,Compliant,0.71,37,0,0,1,0,1,0,0.0,0.0,100.0,68.82,25.93,0.0,100.0,0.0,35202.0,11734.0,19,1.4173055832445256,6.556996395077181,"(30, 40]"
1340,25737,NonResidential,Healthcare,8725600380,EAST,47.61318,-122.32747,1.0,6,95117,"Parking, Senior Care Community",Senior Care Community,Parking,no information,1.0,239.8999939,0.0,4307003.0,2895138.0,Compliant,1.93,47,0,0,1,0,1,1,0.0,40.198296589861265,59.801703410138735,72.58,27.42,0.0,72.58,27.42,95117.0,15852.833,30,2.2666784654645684,6.857461709974926,"(40, 50]"
1341,25743,NonResidential,Worship Facility,8725600475,EAST,47.61426,-122.32661,1.0,2,24600,Worship Facility,Worship Facility,no information,no information,69.0,36.09999847,0.0,258312.0,72748.0,Compliant,0.23,106,0,0,1,0,1,1,0.0,21.974264483779375,78.02573551622062,100.0,0.0,0.0,100.0,0.0,24600.0,12300.0,16,0.8234742291703011,5.519907366631306,"(100, 110]"
1342,25745,NonResidential,Worship Facility,8590400490,EAST,47.60514,-122.32613,1.0,1,48850,"Office, Other, Worship Facility",Worship Facility,Office,Other,,47.40000153,815676.125,239923.0,7881.0,Compliant,1.33,116,1,0,0,1,1,1,76.69876529192307,0.7410575726556243,22.560177135421313,58.8,8.85,7.57,100.0,0.0,48850.0,48850.0,31,1.819872821950546,6.026729939450034,
1343,25772,NonResidential,Healthcare,9274200430,SOUTHWEST,47.58767,-122.38672,1.0,3,54863,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),no information,no information,100.0,58.29999924,0.0,2037720.0,0.0,Compliant,0.26,55,0,0,1,0,1,0,0.0,0.0,100.0,200.0,0.0,0.0,100.0,0.0,54863.0,18287.667,37,1.1821292140529984,6.309144854359353,"(50, 60]"
1344,25839,NonResidential,Storage,5263300725,GREATER DUWAMISH,47.55317,-122.33289,1.0,1,25000,"Food Sales, Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,Food Sales,Office,,155.6000061,0.0,861621.0,1127483.0,Compliant,2.64,52,0,1,0,0,1,1,0.0,56.682958759320776,43.317041240679224,53.57,30.0,16.43,100.0,0.0,25000.0,25000.0,46,1.8253611959526332,6.298657681783586,"(50, 60]"
1345,25842,NonResidential,Storage,5263300910,GREATER DUWAMISH,47.55544,-122.33294,1.0,1,25000,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,Office,no information,,24.10000038,0.0,143797.0,143335.0,Compliant,0.34,56,0,0,1,0,1,1,0.0,49.91954919688506,50.08045080311494,96.0,4.0,0.0,100.0,0.0,25000.0,25000.0,34,0.9827233876685453,5.458083864793264,"(50, 60]"
